bathrooms,floor,price,price_m2,rooms,size,latitude,longitude,floor_was_missing,price_cut
1.0,0.0,330000.0,3113.0,1.0,106.0,40.4444294,-3.6306464,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,120000.0,1276.0,2.0,94.0,40.3081695,-3.450776,True,"(110000.0, 124000.0]"
1.0,4.0,80000.0,1311.0,3.0,61.0,40.2369018,-3.7728153,False,"(19999.999, 93000.0]"
2.0,1.0,238500.0,1908.0000000000002,3.0,125.0,40.449566,-3.468712,False,"(230000.0, 257000.0]"
1.0,3.0,165600.0,1860.0,3.0,89.0,40.1841821,-3.6790109,False,"(165000.0, 178000.0]"
1.0,3.0,450000.0,9000.0,1.0,50.0,40.4352004,-3.7101978,False,"(380000.0, 450000.0]"
2.0,2.4203319502074687,610000.0,3465.0,3.0,176.0,40.3544121,-3.7003632,True,"(550000.0, 715000.0]"
1.0,2.4203319502074687,109900.0,1570.0,3.0,70.0,40.2395791,-3.7686109,True,"(93000.0, 110000.0]"
3.0,0.0,620000.0,3463.0,3.0,179.0,40.3955643,-3.77487,False,"(550000.0, 715000.0]"
2.0,2.4203319502074687,185500.0,2290.0,3.0,81.0,40.4567552,-3.4754967,True,"(178000.0, 190000.0]"
2.0,2.0,184000.0,1533.0000000000002,4.0,120.0,40.448467,-3.4582505,False,"(178000.0, 190000.0]"
1.0,0.0,95000.0,1055.0,3.0,90.0,40.2395791,-3.7686109,False,"(93000.0, 110000.0]"
1.0,1.0,238000.0,3966.0,1.0,60.0,40.4654314,-3.7839264,False,"(230000.0, 257000.0]"
2.0,6.0,335000.0,2991.0,4.0,112.0,40.3955643,-3.77487,False,"(330000.0, 380000.0]"
2.0,2.4203319502074687,102300.0,1203.0,3.0,85.0,40.3418042,-4.1302671,True,"(93000.0, 110000.0]"
1.0,0.0,221000.0,4803.999999999999,1.0,46.0,40.4233716,-3.7077922,False,"(209000.0, 230000.0]"
1.0,2.4203319502074687,183000.0,3518.9999999999995,1.0,52.0,40.4267186,-3.6538992,True,"(178000.0, 190000.0]"
2.0,3.0,369000.0,3075.0,3.0,120.0,40.4935329,-3.8757916,False,"(330000.0, 380000.0]"
2.0,2.4203319502074687,176000.0,1466.0,4.0,120.0,40.4469776,-3.4611954,True,"(165000.0, 178000.0]"
1.0,2.4203319502074687,109900.0,1771.9999999999998,2.0,62.0,40.3897167,-3.7072985,True,"(93000.0, 110000.0]"
1.0,4.0,395000.0,5266.0,2.0,75.0,40.40739749999999,-3.7002631,False,"(380000.0, 450000.0]"
2.0,2.4203319502074687,985000.0,6156.000000000002,3.0,160.0,40.4140287,-3.7093035,True,"(715000.0, 1095000.0]"
1.0,5.0,340000.0,4721.999999999999,1.0,72.0,40.4338618,-3.695287,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,185000.0,2102.0,3.0,88.0,40.4094407,-3.732327,True,"(178000.0, 190000.0]"
5.0,1.0,1080000.0,5869.0,5.0,184.0,40.423032,-3.698351999999999,False,"(715000.0, 1095000.0]"
2.0,1.0,345000.0,2331.0,4.0,148.0,40.2594435,-3.6996369,False,"(330000.0, 380000.0]"
2.0,1.0,1210000.0,5500.0,4.0,220.0,40.4533356,-3.689516999999999,False,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,139900.0,1865.0,3.0,75.0,40.3232129,-3.8676291,True,"(133900.0, 143417.5]"
2.0,2.4203319502074687,152260.0,1227.0,3.0,124.0,40.0258019,-3.6198359,True,"(143417.5, 155000.0]"
1.0,3.0,58800.0,773000.0,3.0,76.0,40.2987586,-4.1095933,False,"(19999.999, 93000.0]"
2.0,2.0,152000.0,1600.0,3.0,95.0,40.3356548,-3.8670074,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,119900.0,1410.0,3.0,85.0,40.2358956,-3.767275599999999,True,"(110000.0, 124000.0]"
2.0,2.0,485000.0,4948.0,2.0,98.0,40.49752,-3.712276,False,"(450000.0, 550000.0]"
1.0,2.4203319502074687,135000.0,1500.0,2.0,90.0,40.7115488,-4.0182738,True,"(133900.0, 143417.5]"
2.0,3.0,579000.0,3993.0000000000005,4.0,145.0,40.4070068,-3.7072807,False,"(550000.0, 715000.0]"
1.0,1.0,124900.0,1561.0,2.0,80.0,40.3559387,-3.6913423,False,"(124000.0, 133900.0]"
4.0,5.0,829000.0,3425.0,6.0,242.0,40.460779,-3.6962547,False,"(715000.0, 1095000.0]"
2.0,2.0,320000.0,3018.0000000000005,3.0,106.0,40.5766078,-3.9293646,False,"(288800.0, 330000.0]"
2.0,1.0,214500.0,1966.9999999999998,3.0,109.0,40.6309069,-3.996054,False,"(209000.0, 230000.0]"
2.0,2.4203319502074687,129000.0,1183.0,3.0,109.0,40.3465856,-4.1015154,True,"(124000.0, 133900.0]"
2.0,4.0,199900.0,2171.9999999999995,3.0,92.0,40.302985,-3.810821,False,"(190000.0, 209000.0]"
2.0,2.0,260000.0,2736.0,2.0,95.0,40.4631321,-3.704466,False,"(257000.0, 288800.0]"
4.0,1.0,765000.0,4781.000000000002,4.0,160.0,40.4692643,-3.784257,False,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,103000.0,1450.0,2.0,71.0,40.3394465,-3.7672132,True,"(93000.0, 110000.0]"
3.0,3.0,703778.0,5497.999999999997,4.0,128.0,40.4715375,-3.727498599999999,False,"(550000.0, 715000.0]"
1.0,2.4203319502074687,349000.0,1960.0,3.0,178.0,40.49531570000001,-3.9776389,True,"(330000.0, 380000.0]"
1.0,2.4203319502074687,202000.0,2171.9999999999995,2.0,93.0,40.34688999999999,-3.82915,True,"(190000.0, 209000.0]"
2.0,2.4203319502074687,235300.0,2557.0,2.0,92.0,40.4611173,-3.4678608,True,"(230000.0, 257000.0]"
1.0,2.4203319502074687,27000.0,675000.0,2.0,40.0,40.3630089,-4.3968523,True,"(19999.999, 93000.0]"
1.0,3.0,173000.0,2790.0,1.0,62.0,40.4578885,-3.4812634,False,"(165000.0, 178000.0]"
1.0,2.4203319502074687,108000.0,1350.0,3.0,80.0,40.2419154,-3.7733736,True,"(93000.0, 110000.0]"
2.0,2.4203319502074687,175000.0,1861.0,4.0,94.0,40.40084367330961,-3.6818587032028476,True,"(165000.0, 178000.0]"
1.0,2.4203319502074687,163000.0,1916.9999999999998,3.0,85.0,40.3667537,-3.7534878,True,"(155000.0, 165000.0]"
2.0,1.0,650000.0,4362.0,4.0,149.0,40.4323553,-3.6665919,False,"(550000.0, 715000.0]"
2.0,1.0,280000.0,2222.0,4.0,126.0,40.4838634,-3.3689307,False,"(257000.0, 288800.0]"
2.0,0.0,725000.0,8333.0,1.0,87.0,40.4237908,-3.6842413,False,"(715000.0, 1095000.0]"
2.0,5.0,359000.0,3355.0,3.0,107.0,40.4342614,-3.6173004,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,184000.0,1936.0,3.0,95.0,40.5372512,-3.637224499999999,True,"(178000.0, 190000.0]"
2.0,3.0,270000.0,2500.0,3.0,108.0,40.3230369,-3.727221,False,"(257000.0, 288800.0]"
1.0,0.0,129000.0,1841.9999999999998,2.0,70.0,40.3319506,-3.7686545,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,146520.0,2093.0,2.0,70.0,40.386029,-3.669296,True,"(143417.5, 155000.0]"
1.0,1.0,336000.0,4148.0,3.0,81.0,40.4354015,-3.6709916,False,"(330000.0, 380000.0]"
1.0,2.0,176000.0,2793.0,1.0,63.0,40.6166667,-4.149999999999999,False,"(165000.0, 178000.0]"
1.0,2.0,155000.0,1986.9999999999998,2.0,78.0,40.4061199,-3.7397073,False,"(143417.5, 155000.0]"
2.0,4.0,550000.0,3666.0000000000005,5.0,150.0,40.415072,-3.6932785,False,"(450000.0, 550000.0]"
2.0,2.4203319502074687,415000.0,2921.9999999999995,2.0,142.0,40.49836699999999,-3.885102,True,"(380000.0, 450000.0]"
1.0,0.0,126000.0,1680.0,3.0,75.0,40.3319506,-3.7686545,False,"(124000.0, 133900.0]"
1.0,1.0,370000.0,4404.0,1.0,84.0,40.43512459999999,-3.7086506,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,116000.0,1811.9999999999998,2.0,64.0,40.0305018,-3.6040527,True,"(110000.0, 124000.0]"
1.0,5.0,174000.0,2949.0,3.0,59.0,40.4421999,-3.6574637,False,"(165000.0, 178000.0]"
2.0,7.0,340000.0,2635.0,4.0,129.0,40.3335866,-3.7463754,False,"(330000.0, 380000.0]"
2.0,1.0,170000.0,1700.0,3.0,100.0,40.3232129,-3.8676291,False,"(165000.0, 178000.0]"
2.0,1.0,247000.0,2058.0000000000005,3.0,120.0,40.4578885,-3.4812634,False,"(230000.0, 257000.0]"
2.0,2.4203319502074687,590000.0,5619.0,3.0,105.0,40.42642,-3.7049167,True,"(550000.0, 715000.0]"
2.0,2.4203319502074687,254900.0,2316.9999999999995,3.0,110.0,40.3062942,-3.8663431,True,"(230000.0, 257000.0]"
2.0,3.0,227000.0,1906.9999999999998,2.0,119.0,40.34686440000001,-3.7075213,False,"(209000.0, 230000.0]"
1.0,2.4203319502074687,135000.0,1776.0,3.0,76.0,40.353177,-3.806637,True,"(133900.0, 143417.5]"
2.0,1.0,359000.0,3418.9999999999995,3.0,105.0,40.4912217,-3.8716889,False,"(330000.0, 380000.0]"
2.0,2.0,180000.0,1500.0,3.0,120.0,40.7131805,-3.9927678,False,"(178000.0, 190000.0]"
1.0,2.4203319502074687,195000.0,3250.0,1.0,60.0,40.421232,-3.7160056,True,"(190000.0, 209000.0]"
2.0,0.0,149950.0,1545.0,3.0,97.0,40.3626816,-3.5556827,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,115000.0,1642.0,3.0,70.0,40.3266243,-3.8543396,True,"(110000.0, 124000.0]"
2.0,1.0,124000.0,953000.0,4.0,130.0,40.3390034,-3.3833163,False,"(110000.0, 124000.0]"
1.0,3.0,390000.0,5571.000000000002,1.0,70.0,40.4199109,-3.7059113,False,"(380000.0, 450000.0]"
1.0,2.4203319502074687,113000.0,1527.0,2.0,74.0,40.6309388,-4.0149164,True,"(110000.0, 124000.0]"
2.0,6.0,525000.0,4605.0,3.0,114.0,40.417955,-3.714311999999999,False,"(450000.0, 550000.0]"
1.0,2.0,75000.0,625000.0,3.0,120.0,40.2937839,-3.3023856,False,"(19999.999, 93000.0]"
2.0,1.0,212000.0,2650.0,2.0,80.0,40.3198067,-3.8702231,False,"(209000.0, 230000.0]"
1.0,1.0,215000.0,3909.0,3.0,55.0,40.4075825,-3.7040317,False,"(209000.0, 230000.0]"
1.0,1.0,138000.0,1516.0,1.0,91.0,40.4115165,-3.7076445,False,"(133900.0, 143417.5]"
1.0,0.0,128000.0,1523.0000000000002,3.0,84.0,40.6246704,-4.0100067,False,"(124000.0, 133900.0]"
2.0,1.0,590000.0,4213.999999999999,4.0,140.0,40.4259401,-3.6649658,False,"(550000.0, 715000.0]"
2.0,2.4203319502074687,647000.0,3352.0,5.0,193.0,40.4069928,-3.6820606,True,"(550000.0, 715000.0]"
1.0,4.0,309000.0,3121.0000000000005,3.0,99.0,40.4442671,-3.6724358,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,139500.0,2790.0,2.0,50.0,40.4298484,-3.6460614,True,"(133900.0, 143417.5]"
1.0,2.4203319502074687,115000.0,1493.0,3.0,77.0,40.2534185,-3.8331633,True,"(110000.0, 124000.0]"
2.0,1.0,360000.0,2812.0,4.0,128.0,40.6208871,-3.7134324,False,"(330000.0, 380000.0]"
2.0,1.0,155000.0,1476.0,3.0,105.0,40.6943682,-4.0237492,False,"(143417.5, 155000.0]"
2.0,4.0,191998.0,1745.0,2.0,110.0,40.478674,-3.3721693,False,"(190000.0, 209000.0]"
1.0,2.0,237000.0,2214.0,3.0,107.0,40.49531570000001,-3.9776389,False,"(230000.0, 257000.0]"
1.0,5.0,122260.0,1630.0,3.0,75.0,40.48699879999999,-3.3762178,False,"(110000.0, 124000.0]"
3.0,3.0,356000.0,2373.0,3.0,150.0,40.3539962,-3.9266476,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,139000.0,1985.0,4.0,70.0,40.3897167,-3.7072985,True,"(133900.0, 143417.5]"
1.0,2.0,118000.0,1439.0,3.0,82.0,40.7406497,-4.0568488,False,"(110000.0, 124000.0]"
2.0,3.0,275000.0,2115.0,3.0,130.0,40.4880672,-3.3712199,False,"(257000.0, 288800.0]"
2.0,3.0,335000.0,2518.0000000000005,4.0,133.0,40.4904227,-3.3493133,False,"(330000.0, 380000.0]"
3.0,2.4203319502074687,1545000.0,6574.0,5.0,235.0,40.4101609,-3.6767163,True,"(1095000.0, 19220600.0]"
2.0,2.4203319502074687,425000.0,3601.0000000000005,3.0,118.0,40.4671594,-3.7056564,True,"(380000.0, 450000.0]"
1.0,2.0,245000.0,8166.0,1.0,30.0,40.4251403,-3.6789229,False,"(230000.0, 257000.0]"
2.0,2.4203319502074687,205000.0,1365.9999999999998,4.0,150.0,40.4469776,-3.4611954,True,"(190000.0, 209000.0]"
2.0,2.0,453000.0,5033.0,2.0,90.0,40.473685,-3.6718324,False,"(450000.0, 550000.0]"
1.0,1.0,109900.0,1998.0000000000002,1.0,55.0,40.3198067,-3.8702231,False,"(93000.0, 110000.0]"
1.0,2.4203319502074687,130000.0,1710.0,3.0,76.0,40.39659,-3.76389,True,"(124000.0, 133900.0]"
2.0,2.4203319502074687,450000.0,4687.0,2.0,96.0,40.4748917,-3.7197566,True,"(380000.0, 450000.0]"
1.0,1.0,197600.0,1411.0,4.0,140.0,40.3816924,-3.7300299,False,"(190000.0, 209000.0]"
2.0,2.0,167000.0,1518.0,4.0,110.0,40.3266243,-3.8543396,False,"(165000.0, 178000.0]"
1.0,4.0,178000.0,3236.0,2.0,55.0,40.4046011,-3.6453603,False,"(165000.0, 178000.0]"
2.0,1.0,279000.0,3531.0,2.0,79.0,40.4671594,-3.7056564,False,"(257000.0, 288800.0]"
1.0,2.0,108000.0,2400.0,1.0,45.0,40.4013193,-3.663347,False,"(93000.0, 110000.0]"
1.0,4.0,55000.0,887000.0,3.0,62.0,40.03167699999999,-3.5982427,False,"(19999.999, 93000.0]"
1.0,2.4203319502074687,225000.0,4090.0,2.0,55.0,40.4233716,-3.7077922,True,"(209000.0, 230000.0]"
1.0,4.0,139999.0,1749.0,2.0,80.0,40.3319506,-3.7686545,False,"(133900.0, 143417.5]"
2.0,2.0,155000.0,1313.0000000000002,3.0,118.0,40.3917973,-3.6655591,False,"(143417.5, 155000.0]"
2.0,5.0,250000.0,2083.0,4.0,120.0,40.3356548,-3.8670074,False,"(230000.0, 257000.0]"
3.0,2.4203319502074687,335000.0,2233.0,4.0,150.0,40.3676676,-3.750812899999999,True,"(330000.0, 380000.0]"
1.0,3.0,135000.0,2045.0,2.0,66.0,40.3082504,-3.7323934,False,"(133900.0, 143417.5]"
2.0,0.0,294000.0,1946.9999999999998,3.0,151.0,40.4472347,-3.4676477,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,179900.0,1713.0,3.0,105.0,40.47725070000001,-3.3738685,True,"(178000.0, 190000.0]"
2.0,3.0,403000.0,3838.0,2.0,105.0,40.4354139,-3.6286414,False,"(380000.0, 450000.0]"
1.0,1.0,127000.0,1494.0,3.0,85.0,40.3232129,-3.8676291,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,125000.0,1785.0,3.0,70.0,40.3230369,-3.727221,True,"(124000.0, 133900.0]"
2.0,2.4203319502074687,216000.0,1421.0,4.0,152.0,40.4469776,-3.4611954,True,"(209000.0, 230000.0]"
1.0,1.0,189900.0,2110.0,3.0,90.0,40.3903536,-3.7104361,False,"(178000.0, 190000.0]"
3.0,0.0,530000.0,3441.0000000000005,4.0,154.0,40.4737586,-3.8683123,False,"(450000.0, 550000.0]"
5.0,2.4203319502074687,3500000.0,10355.0,4.0,338.0,40.415072,-3.6932785,True,"(1095000.0, 19220600.0]"
1.0,0.0,89000.0,1459.0,3.0,61.0,40.3947273,-3.7316829,False,"(19999.999, 93000.0]"
1.0,3.0,220800.0,3806.0,1.0,58.0,40.3922332,-3.714147,False,"(209000.0, 230000.0]"
4.0,4.0,1680000.0,8038.0,3.0,209.0,40.4329549,-3.6845936,False,"(1095000.0, 19220600.0]"
1.0,2.0,110000.0,1833.0000000000002,2.0,60.0,40.1634794,-3.619261099999999,False,"(93000.0, 110000.0]"
2.0,2.4203319502074687,245000.0,2578.0000000000005,3.0,95.0,40.4046011,-3.6453603,True,"(230000.0, 257000.0]"
2.0,2.0,189000.0,1575.0,5.0,120.0,40.3083029,-3.7443678,False,"(178000.0, 190000.0]"
2.0,0.0,198653.0,1757.0,2.0,113.0,40.4026502,-3.5623371,False,"(190000.0, 209000.0]"
2.0,1.0,174900.0,1749.0,3.0,100.0,40.185129,-3.6781305,False,"(165000.0, 178000.0]"
1.0,2.4203319502074687,249000.0,2349.0,3.0,106.0,40.3924334,-3.758293699999999,True,"(230000.0, 257000.0]"
1.0,2.4203319502074687,250000.0,3125.0,2.0,80.0,40.4421999,-3.6574637,True,"(230000.0, 257000.0]"
2.0,2.4203319502074687,645000.0,3583.0,4.0,180.0,40.4266845,-3.6420128,True,"(550000.0, 715000.0]"
1.0,2.4203319502074687,105000.0,1640.0,3.0,64.0,40.2986125,-3.7351822,True,"(93000.0, 110000.0]"
1.0,1.0,112500.0,1293.0000000000002,3.0,87.0,40.2406435,-3.76424,False,"(110000.0, 124000.0]"
1.0,2.4203319502074687,80000.0,2105.0,1.0,38.0,40.3947273,-3.7316829,True,"(19999.999, 93000.0]"
1.0,6.0,145000.0,2500.0,3.0,58.0,40.3406048,-3.6748083,False,"(143417.5, 155000.0]"
3.0,1.0,249000.0,1705.0,4.0,146.0,40.4871407,-3.3640732,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,124000.0,2638.0,1.0,47.0,40.4922039,-3.6894351,True,"(110000.0, 124000.0]"
2.0,3.0,255000.0,3109.0,2.0,82.0,40.353177,-3.806637,False,"(230000.0, 257000.0]"
1.0,3.0,265000.0,3581.0000000000005,3.0,74.0,40.447182,-3.7040811,False,"(257000.0, 288800.0]"
2.0,2.4203319502074687,330000.0,4125.0,3.0,80.0,40.4422444,-3.6219951,True,"(288800.0, 330000.0]"
1.0,1.0,119000.0,1307.0,3.0,91.0,40.2762852,-3.7991455,False,"(110000.0, 124000.0]"
1.0,2.4203319502074687,125000.0,2272.0,3.0,55.0,40.3897167,-3.7072985,True,"(124000.0, 133900.0]"
1.0,2.4203319502074687,163000.0,1916.9999999999998,3.0,85.0,40.3266243,-3.8543396,True,"(155000.0, 165000.0]"
1.0,1.0,83500.0,1128.0,1.0,74.0,40.4329592,-3.3005573,False,"(19999.999, 93000.0]"
2.0,2.4203319502074687,580000.0,4640.0,4.0,125.0,40.4452307,-3.6994805,True,"(550000.0, 715000.0]"
2.0,2.4203319502074687,155000.0,1962.0,2.0,79.0,40.3924334,-3.758293699999999,True,"(143417.5, 155000.0]"
2.0,1.0,480000.0,4403.000000000001,2.0,109.0,40.4703981,-3.7727247,False,"(450000.0, 550000.0]"
3.0,2.0,980000.0,6490.0,3.0,151.0,40.423032,-3.698351999999999,False,"(715000.0, 1095000.0]"
2.0,2.4203319502074687,385000.0,3969.0,2.0,97.0,40.4531035,-3.708353,True,"(380000.0, 450000.0]"
2.0,2.4203319502074687,97000.0,1077.0,3.0,90.0,40.4079047,-3.3674625,True,"(93000.0, 110000.0]"
2.0,2.4203319502074687,111860.0,1331.0,2.0,84.0,40.7458462,-3.5108164,True,"(110000.0, 124000.0]"
2.0,2.0,159000.0,963000.0,3.0,165.0,40.4115165,-3.7076445,False,"(155000.0, 165000.0]"
2.0,3.0,195000.0,1875.0,3.0,104.0,40.4664185,-3.4468259,False,"(190000.0, 209000.0]"
1.0,4.0,131000.0,2147.0,2.0,61.0,40.3882549,-3.7251328,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,89300.0,1463.0,2.0,61.0,40.3953284,-3.7351982,True,"(19999.999, 93000.0]"
1.0,2.4203319502074687,89000.0,1112.0,3.0,80.0,40.2864475,-3.8058734,True,"(19999.999, 93000.0]"
2.0,2.4203319502074687,204000.0,1324.0,4.0,154.0,40.4578885,-3.4812634,True,"(190000.0, 209000.0]"
2.0,1.0,328000.0,4373.0,3.0,75.0,40.4357466,-3.672571499999999,False,"(288800.0, 330000.0]"
1.0,9.0,399000.0,3000.0,1.0,133.0,40.4106848,-3.6465027,False,"(380000.0, 450000.0]"
1.0,1.0,255000.0,6071.000000000002,1.0,42.0,40.4099759,-3.7126262,False,"(230000.0, 257000.0]"
2.0,2.4203319502074687,123000.0,1308.0,4.0,94.0,40.6505215,-3.964887,True,"(110000.0, 124000.0]"
1.0,1.0,215000.0,3909.0,1.0,55.0,40.413352,-3.6974619,False,"(209000.0, 230000.0]"
3.0,1.0,630000.0,4500.0,2.0,140.0,40.4230266,-3.7059677,False,"(550000.0, 715000.0]"
1.0,4.0,159000.0,1962.0,3.0,81.0,40.3356548,-3.8670074,False,"(155000.0, 165000.0]"
1.0,1.0,430000.0,5733.0,2.0,75.0,40.4366569,-3.679019099999999,False,"(380000.0, 450000.0]"
2.0,1.0,1130000.0,6647.0,3.0,170.0,40.4339997,-3.6932375,False,"(1095000.0, 19220600.0]"
1.0,4.0,182000.0,2637.0,3.0,69.0,40.4437557,-3.614663599999999,False,"(178000.0, 190000.0]"
1.0,1.0,310000.0,3263.0,4.0,95.0,40.4083702,-3.721186599999999,False,"(288800.0, 330000.0]"
1.0,5.0,612000.0,6442.0,3.0,95.0,40.4338618,-3.695287,False,"(550000.0, 715000.0]"
1.0,4.0,135470.0,2419.0,3.0,56.0,40.428287,-3.5369583,False,"(133900.0, 143417.5]"
2.0,6.0,215000.0,2150.0,3.0,100.0,40.4050747,-3.6620456,False,"(209000.0, 230000.0]"
2.0,5.0,415000.0,3051.0,4.0,136.0,40.4281719,-3.6048027,False,"(380000.0, 450000.0]"
2.0,2.0,235000.0,2670.0,3.0,88.0,40.2503327,-3.7000857,False,"(230000.0, 257000.0]"
2.0,0.0,229000.0,2726.0000000000005,4.0,84.0,40.4395177,-3.6388669,False,"(209000.0, 230000.0]"
2.0,2.0,285000.0,2590.0,3.0,110.0,40.5594119,-3.6446641,False,"(257000.0, 288800.0]"
1.0,4.0,139500.0,1603.0000000000002,3.0,87.0,40.3882829,-3.7362779,False,"(133900.0, 143417.5]"
1.0,3.0,361000.0,4569.0,2.0,79.0,40.4007975,-3.6741361,False,"(330000.0, 380000.0]"
1.0,3.0,131000.0,1541.0,3.0,85.0,40.3231684,-3.8690308,False,"(124000.0, 133900.0]"
2.0,4.0,239000.0,2060.0,3.0,116.0,40.3319506,-3.7686545,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,199900.0,2498.0,3.0,80.0,40.3924334,-3.758293699999999,True,"(190000.0, 209000.0]"
1.0,5.0,412000.0,6437.0,1.0,64.0,40.4099201,-3.7009024,False,"(380000.0, 450000.0]"
2.0,2.0,235000.0,2764.0,3.0,85.0,40.4190402,-3.6922431,False,"(230000.0, 257000.0]"
2.0,1.0,239000.0,2171.9999999999995,4.0,110.0,40.4437557,-3.614663599999999,False,"(230000.0, 257000.0]"
2.0,2.4203319502074687,299000.0,2990.0,3.0,100.0,40.6208871,-3.7134324,True,"(288800.0, 330000.0]"
2.0,2.4203319502074687,515000.0,4478.0,6.0,115.0,40.4068371,-3.6961827,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,85000.0,1307.0,2.0,65.0,40.02982040000001,-3.5943778,True,"(19999.999, 93000.0]"
1.0,2.4203319502074687,89700.0,1164.0000000000002,3.0,77.0,40.4855844,-3.347435,True,"(19999.999, 93000.0]"
1.0,1.0,125000.0,2500.0,1.0,50.0,40.5827992,-4.0105757,False,"(124000.0, 133900.0]"
2.0,9.0,380000.0,1743.0,3.0,218.0,40.349691,-3.8212128,False,"(330000.0, 380000.0]"
2.0,2.4203319502074687,246000.0,2510.0,3.0,98.0,40.2504341,-3.6997485,True,"(230000.0, 257000.0]"
2.0,1.0,280000.0,2393.0000000000005,3.0,117.0,40.3160668,-3.7310521,False,"(257000.0, 288800.0]"
2.0,4.0,139900.0,1399.0,3.0,100.0,40.6782759,-4.0983488,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,132000.0,2640.0,1.0,50.0,40.3354753,-3.7766762,True,"(124000.0, 133900.0]"
1.0,2.0,113270.0,1433.0,3.0,79.0,40.6409447,-4.0068283,False,"(110000.0, 124000.0]"
1.0,1.0,155000.0,4189.0,1.0,37.0,40.4113401,-3.7027734,False,"(143417.5, 155000.0]"
2.0,1.0,515000.0,5919.0,2.0,87.0,40.4233716,-3.7077922,False,"(450000.0, 550000.0]"
1.0,1.0,127000.0,1607.0,3.0,79.0,40.3024986,-3.4455468,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,175000.0,1258.0,4.0,139.0,40.0305018,-3.6040527,True,"(165000.0, 178000.0]"
4.0,1.0,698000.0,2585.0,5.0,270.0,40.4104322,-3.7970675,False,"(550000.0, 715000.0]"
1.0,1.0,136000.0,1386.9999999999998,2.0,98.0,40.29157319999999,-4.011547,False,"(133900.0, 143417.5]"
1.0,2.0,150000.0,1875.0,3.0,80.0,40.3233509,-3.8636413,False,"(143417.5, 155000.0]"
2.0,3.0,350000.0,2916.0000000000005,3.0,120.0,40.367869,-3.612751899999999,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,125000.0,1689.0,3.0,74.0,40.3829988,-3.671526099999999,True,"(124000.0, 133900.0]"
1.0,2.4203319502074687,495000.0,4583.0,3.0,108.0,40.47488389999999,-3.719052899999999,True,"(450000.0, 550000.0]"
2.0,1.0,202000.0,1629.0,3.0,124.0,40.4578885,-3.4812634,False,"(190000.0, 209000.0]"
2.0,6.0,190000.0,1710.9999999999998,3.0,111.0,40.3266243,-3.8543396,False,"(178000.0, 190000.0]"
1.0,2.0,173000.0,3844.0,1.0,45.0,40.3702617,-3.743912,False,"(165000.0, 178000.0]"
1.0,2.4203319502074687,158000.0,2872.0,2.0,55.0,40.24517,-3.699908,True,"(155000.0, 165000.0]"
1.0,3.0,380000.0,3619.0,3.0,105.0,40.4671594,-3.7056564,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,41040.0,562000.0,2.0,73.0,40.034789,-3.5868212,True,"(19999.999, 93000.0]"
2.0,6.0,425000.0,2688.9999999999995,4.0,158.0,40.483578,-3.6938038,False,"(380000.0, 450000.0]"
2.0,2.4203319502074687,290000.0,2213.0,1.0,131.0,40.37042,-3.69472,True,"(288800.0, 330000.0]"
1.0,2.4203319502074687,120000.0,2000.0,2.0,60.0,40.3717659,-3.6916569,True,"(110000.0, 124000.0]"
1.0,2.4203319502074687,298000.0,4584.0,1.0,65.0,40.473866,-3.6794196,True,"(288800.0, 330000.0]"
2.0,4.0,320000.0,3200.0,4.0,100.0,40.4469693,-3.4713346,False,"(288800.0, 330000.0]"
1.0,2.0,430000.0,4431.999999999999,3.0,97.0,40.4101609,-3.6767163,False,"(380000.0, 450000.0]"
2.0,1.0,322000.0,4666.0,1.0,69.0,40.4007975,-3.6741361,False,"(288800.0, 330000.0]"
2.0,1.0,165000.0,2142.0,2.0,77.0,40.4632134,-3.6986787,False,"(155000.0, 165000.0]"
1.0,2.0,180000.0,2812.0,1.0,64.0,40.4543529,-3.7072351,False,"(178000.0, 190000.0]"
2.0,4.0,499500.0,3933.0000000000005,3.0,127.0,40.432038,-3.604552,False,"(450000.0, 550000.0]"
1.0,2.4203319502074687,115000.0,2090.0,2.0,55.0,40.3319506,-3.7686545,True,"(110000.0, 124000.0]"
3.0,2.0,880000.0,4000.0,6.0,220.0,40.4694656,-3.6952646,False,"(715000.0, 1095000.0]"
